h3_index,latitude,longitude,location
89618926277ffff,12.8615736,77.65950196666667,"Hosur Road, Oracle Ridge, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)"
8961892628fffff,12.8548549,77.6655164,"Kaviraja Marga Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
89618926293ffff,12.8486901,77.6710521,"1st C Cross Road, Paramount Raghavendra Akash, Sri Raja Rajeshwari Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189262a7ffff,12.85093054137931,77.65745046896551,"Road Number 1, Salarpuria Infozone, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189262abffff,12.854311475000001,77.66210015833333,"Hewlett Packard Avenue, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189262b7ffff,12.8478567,77.65794908000001,"Road Number 1, SJR Equinox, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
896189262cbffff,12.8611182,77.6746244,"1st Main Road, Aswani Aaeesha, Doddanagamangala, Bengaluru, Karnataka. Pin-560100 (India)"
896189262d3ffff,12.8549912,77.6745914,"FNFI Road, KIADB Layout, Phase 2, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189262dbffff,12.860812600000001,77.67478056666666,"1st Main Road, Aswani Aaeesha, Doddanagamangala, Bengaluru, Karnataka. Pin-560100 (India)"
89618926343ffff,12.859803719999999,77.64769114,"Neeladri Road, Elite Greenwoods, Vittasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892634bffff,12.8605424,77.6475206,"Neeladri Road, Elite Greenwoods, Vittasandra, Bengaluru, Karnataka. Pin-560068 (India)"
89618926383ffff,12.842324381818184,77.64647134545454,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
89618926387ffff,12.842106926615244,77.64464745873397,"Neeladri Road, Himagiri Residency, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
8961892638bffff,12.846312950000002,77.64753010000001,"Battadasanapura Main Road, ALPS Optima, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
89618926393ffff,12.841104131451614,77.6494580782258,"Neeladri Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
89618926397ffff,12.841773765062388,77.646569121123,"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
8961892639bffff,12.844475,77.648705,"3rd Cross Road, Ajmera Villows, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
896189263a3ffff,12.8433688,77.6386788,"Battadasanapura Main Road, Inderlok Enclave, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
896189263b3ffff,12.8428236,77.64192316,"Battadasanapura Main Road, ALPS Optima, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
896189263bbffff,12.8429416,77.6420692,"Battadasanapura Main Road, ALPS Optima, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
896189263c3ffff,12.84996,77.6518967,"Bettadasanapura Main Road, Vinayaka Layout, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)"
89618926443ffff,12.82850387,77.68198009,"Hosur Road, Mahendra Aarya Homes, Ananath Nagar Phase 1, Kammasandra Anekal Taluka, Bengaluru, Karnataka. Pin-560100 (India)"
8961892644bffff,12.831489337499999,77.6810263,"Hosur Road, Mahendra Aarya Homes, Ananath Nagar Phase 1, Kammasandra Anekal Taluka, Bengaluru, Karnataka. Pin-560100 (India)"
89618926453ffff,12.82643137368421,77.68249209473684,"Hosur Road, Hebbagodi, Bengaluru, Karnataka. Pin-560099 (India)"
896189264cbffff,12.823250673913043,77.68542272173913,"1st A Cross Road, Vidyanagar, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)"
896189264d3ffff,12.819783003508773,77.68780519649123,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)"
896189264dbffff,12.821077838095237,77.68715893333334,"Hosur Road, Sattva Texonic, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)"
89618926607ffff,12.84110936153846,77.6765420923077,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
8961892660bffff,12.8457393,77.6809993,"Joggers Lane, Gold Hill Supreme Park, Phase 2, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
8961892662bffff,12.84669496947519,77.67214098548133,"Electronics City Phase 2 Road, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
89618926633ffff,12.841271856369602,77.67608765770659,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
89618926687ffff,12.8354691,77.6805315,"Anantha Nagar Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189266abffff,12.840286126927063,77.67703861750846,"Hosur Road, Salarpuria Sattva Alexandria Tech Park, Veerasandra Industrial Area, Bengaluru, Karnataka. Pin-560100 (India)"
896189266b3ffff,12.835199292307692,77.67926477692308,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189266bbffff,12.835817618421054,77.67912611315789,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
896189266c3ffff,12.843545327272727,77.68779909999999,"Huskur Main Road, Inspira Tropical Garden, Gulimangala, Bengaluru, Karnataka. Pin-560099 (India)"
896189266c7ffff,12.8425139,77.6868581125,"2nd Cross Street, GPR Royale Layout, Ananath Nagar Phase 1, Kammasandra Anekal Taluka, Bengaluru, Karnataka. Pin-560100 (India)"
89618926acbffff,12.8614371,77.6134364,"Begur Koppa Road, Mahaveer Ridge, Yelenahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618926b1bffff,12.852245166666668,77.58824691666666,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b43ffff,12.857797681025874,77.58903799570157,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b4bffff,12.86090215,77.58992536666666,"Bannerghatta Main Road, Solaris, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b53ffff,12.8570496,77.589412325,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b57ffff,12.85549020372329,77.58873893802252,"Bannerghatta Main Road, Hexa Skyline, Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b83ffff,12.844480449999999,77.58816885,"Bannerghatta Main Road, Prestige Park Square, Royal Hermitage Layout, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)"
89618926b8bffff,12.8458396,77.5879195,"Bannerghatta Main Road, Prestige Park Square, Royal Hermitage Layout, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)"
89618926bc7ffff,12.850569645454545,77.58821055454546,"SH 87, Royal Hermitage Layout, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)"
89618926bcfffff,12.853543266666668,77.58857666666667,"Bannerghatta Main Road, Dawoodi Bohra Colony, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)"
89618927113ffff,12.878783266666666,77.67202658888888,"Amrutha College Road, Balaji Layout, Naganathapura, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)"
8961892711bffff,12.8817929,77.6731186,"1st Cross Road, Sri Venkateshwara Layout, Parappana Agrahara, Bengaluru, Karnataka. Pin-560068 (India)"
89618927143ffff,12.888738160714023,77.67250889779297,"Amrutha College Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892714fffff,12.8890614,77.6713521,"Silver County Road, Choodasandra Circle, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892716bffff,12.891780879999999,77.66695816000001,"Hosa Road, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)"
8961892717bffff,12.8901108,77.66890285,"Silver County Road, SNN Raj Etternia, Parappana Agrahara, Bengaluru, Karnataka. Pin-560035 (India)"
8961892718fffff,12.875632094285713,77.67087175285715,"Amrutha College Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)"
896189271bbffff,12.8747558,77.6689402,Unknown
89618927207ffff,12.90842965,77.691780075,"Sarjapura Main Road, August Grand, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927213ffff,12.907158316666667,77.69627202222222,"Sarjapura Main Road, Doddakannelli Circle, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927217ffff,12.907378303660051,77.69473954512911,"Chikkanayakana Halli Road, Doddakannelli Circle, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892721bffff,12.91093725,77.6978629,"Gear School Road, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927223ffff,12.910214321621622,77.68603428378378,"Sarjapura Main Road, Saket Callipolis, Halanayakana Halli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927227ffff,12.911153881818182,77.68321335909091,"Sarjapura Main Road, Sattva Senorita, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892722fffff,12.911801950000001,77.68264719999999,"Sarjapura Main Road, Sattva Senorita, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927233ffff,12.90935253125,77.68811378125,"Sarjapura Main Road, DSR Woodwinds, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927243ffff,12.916627349999999,77.69908530000001,"Gear School Road, AET Junction, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892724fffff,12.9213831,77.6957993,Unknown
89618927257ffff,12.915454666666667,77.69867370370369,"Gear School Road, AET Junction, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927267ffff,12.91740652,77.68876644,"Bellandur Doddakannelli Road, Vars Parkwood, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)"
8961892728bffff,12.906309006321584,77.69814747460545,"Sarjapura Main Road, SJR Palazza City, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892728fffff,12.90682632875705,77.69658369115656,"Sarjapura Main Road, Doddakannelli Circle, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892729bffff,12.904521939831316,77.7021122560243,"Sarjapura Main Road, VRR Fortuna, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
896189272a7ffff,12.901465519999999,77.68847989999999,"1st Main Road, Halanayakana Halli, Bengaluru, Karnataka. Pin-560035 (India)"
896189272b7ffff,12.901312699999998,77.6887003,"1st Main Road, Halanayakana Halli, Bengaluru, Karnataka. Pin-560035 (India)"
896189272d3ffff,12.90915890859921,77.70451985299587,"Chikkabellanduru Road, Joval Farms, Janatha Colony, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892730bffff,12.90638935,77.67563905,"Amrutha College Road, Bhuvana Greens, Haralur, Bengaluru, Karnataka. Pin-560035 (India)"
89618927313ffff,12.900452218900343,77.67551057938144,"Amrutha College Road, Kristal Jasper Villa, Haralur, Bengaluru, Karnataka. Pin-560035 (India)"
8961892731bffff,12.904214660465117,77.67594796046512,"Amrutha College Road, Tulasi Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927327ffff,12.902058663333333,77.66082450666666,"Sri Dinne Anjaneya Swamy Temple Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)"
89618927343ffff,12.91159246,77.67674134,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927347ffff,12.909580966666667,77.67623581111111,"Amrutha College Road, CNB Circle, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892734bffff,12.913746583114548,77.67806672008925,"Sarjapura Main Road, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892734fffff,12.912885575,77.676681,"Amrutha College Road, Chowdappa Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927353ffff,12.909095800000001,77.6807463,"4th Cross Road, HNR Industrial Area, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927357ffff,12.907830231281826,77.67591353135634,"Amrutha College Road, Oceanus Monarda, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892735bffff,12.912447446327683,77.6809767960452,"Sarjapura Main Road, Jain Heights, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892736fffff,12.913777141666666,77.66655255416667,"Haralur Road, Alaya Villament, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)"
89618927383ffff,12.8951491,77.67609372307692,"Amrita College Road, Klassik Landmark, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
89618927387ffff,12.895215496969698,77.67579007272728,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
8961892738fffff,12.898995080512464,77.67542197100597,"Amrutha College Road, Azalea, Owners Court Layout, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)"
896189273b7ffff,12.891669499999999,77.66709575,"Silver County Road, Iconest 5, DRB Sanidhi Layout, Parappana Agrahara, Bengaluru, Karnataka. Pin-560068 (India)"
89618927663ffff,12.901819385714285,77.70765628571428,"Sarjapura Main Road, Bren Champions Square, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka. Pin-560035 (India)"
89618927667ffff,12.903560447951527,77.70419101062288,"Chikkabellanduru Road, Ram Circle, Hadosiddapura, Bengaluru, Karnataka. Pin-560035 (India)"
8961892766fffff,12.904146107999999,77.704321792,"Chikkabellanduru Road, Ram Circle, Hadosiddapura, Bengaluru, Karnataka. Pin-560035 (India)"
89618927673ffff,12.901185951724138,77.70933399310344,"Sarjapura Main Road, East Park Residences, Hadosiddapura, Bengaluru, Karnataka. Pin-560035 (India)"
896189276c3ffff,12.896648908045975,77.72005069310345,"Sarjapura Main Road, Kodathi Gate, Kodathi, Bengaluru, Karnataka. Pin-560035 (India)"
8961892a947ffff,13.044354,77.7605374,"Whitefield Main Road, Subhash Nagar, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)"
8961892ab13ffff,13.05665912,77.76756326,"MBT Road, Dream City, Huskur South Taluka, Bengaluru, Karnataka. Pin-560049 (India)"
8961892ab8fffff,13.05524035,77.76465865,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)"
8961892aba3ffff,13.053085280000001,77.76163743333333,"MBT Road, Bridge Signature Tower, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)"
8961892abb3ffff,13.0516142,77.7617289,"Whitefield Main Road, SBR Magnus, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)"
8961892abbbffff,13.054504351190477,77.76308787738095,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)"
8961892c087ffff,13.037923,77.664938,"K Muniswamappa Main Road, Gowdara Patel Hanumanthaiah Circle, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c09bffff,13.0374375,77.6706057,"Old Mission Road, C Pillappa Farms, Kalkere South Taluka, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c103ffff,13.03945875,77.6415139,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c10bffff,13.0406292,77.6412627,Unknown
8961892c14bffff,13.048671842857143,77.64561411428572,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c14fffff,13.047816733333335,77.64475926666667,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c1abffff,13.033454155555555,77.63794832222223,"HDFC Bank, 487/31/1, Hennuru - Bagaluru Road, Hennur, HBR Layout, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India"
8961892c1afffff,13.031710190000002,77.63602898,"Hennur Main Road, Maruthi Layout, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c1b7ffff,13.0260405,77.63716,"5th A Cross Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c30bffff,13.0644366,77.6485084,"Kothanur Main Road, M Nanjappa Layout, K Narayanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India"
8961892c313ffff,13.057526227272728,77.64853775454546,"Hennur Main Road, Muninanjappa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c31bffff,13.061869139999999,77.649205075,"Hennur Main Road, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c34bffff,13.0714042,77.6514989,"Hennur Main Road, Pride Pegasus, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c357ffff,13.064011425,77.6508730375,"Hennur Main Road, Arge Helios, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c377ffff,13.066146333333334,77.64156163333332,"K Narayanapura Main Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c387ffff,13.0525317,77.64612108,"Hennur Main Road, Basavanna Layout, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c38bffff,13.05666899090909,77.65158540454546,"Byrathi Main Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c38fffff,13.05606204,77.6475862,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c3b3ffff,13.0502847,77.645798,"Hennur Main Road, Basavanna Layout, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c3bbffff,13.053223644444445,77.64616407777777,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c3c7ffff,13.060387791428573,77.65207824000001,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c3cfffff,13.063983324999999,77.65196745,"Hennur Main Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
8961892c493ffff,13.0207568,77.6855388,"TC Palya Main Road, Aneppa Circle, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
8961892c4b3ffff,13.021293980600309,77.678451684,"TC Palya Main Road, Kowdenahalli Extension, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
8961892c4b7ffff,13.019980909090908,77.67445861818182,"TC Palya Main Road, Raghavendra Circle, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
8961892c503ffff,13.022983260714286,77.65811126428571,"Horamavu Main Road, Sycon Cressida, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c50bffff,13.026089340418396,77.66043707087647,"1st Main Road, Gandhi Circle, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)"
8961892c517ffff,13.020763303125,77.656883309375,"Horamavu Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c527ffff,13.022087425215876,77.64751456172803,"MBT Road, Sri Bhaktha Kanakadasa Circle, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c533ffff,13.020209999999999,77.6519083,"5th A Cross Road, CMR Colony, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c537ffff,13.020878166666668,77.65022593333333,"5th A Cross Road, CMR Colony, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c553ffff,13.028974436842105,77.66409552105263,"Horamavu Main Road, Jayanthi Nagar Circle, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)"
8961892c557ffff,13.027304285714285,77.66172925714285,"80 Feet Road, Swamy Vivekananda Heights, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)"
8961892c583ffff,13.0158314,77.661954,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c597ffff,13.0130009237004,77.66182907312326,"MBT Road, Keerthi Royal, Oble Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c5a7ffff,13.014871,77.6496273,"100 Feet Road, J Muniswamy Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c5abffff,13.01883119125617,77.65505311277899,"100 Feet Road, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
8961892c807ffff,13.044801363636365,77.60112247272728,"Kempapura Road, Yogesh Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c813ffff,13.0435017,77.6050333,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)"
8961892c827ffff,13.0445708,77.5911341,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c82fffff,13.049289783139535,77.59332129069767,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c837ffff,13.042188775,77.594050175,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c893ffff,13.0377251,77.6099868,"13th Cross Road, Kanaka Nagar, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)"
8961892c8a3ffff,13.0392608,77.5997035,"Visvanathan Nagenahalli Main Road, Gangamma Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c8abffff,13.0426321,77.6001621,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c8d3ffff,13.042588685714284,77.61419832857143,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)"
8961892c8d7ffff,13.042070760000001,77.61304824999999,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)"
8961892c923ffff,13.03714519883721,77.57460028953489,"3rd Main Road, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c927ffff,13.036449,77.5714761,"1st Main Road, Judicial Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c92bffff,13.042401374999999,77.57536632499999,"6th Cross Road, Krishnamurthy Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c92fffff,13.0412413,77.5726266,"Dr Rajgopal Road, Judicial Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c933ffff,13.0362248,77.5754099,"1st Cross Road, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c937ffff,13.035884845833335,77.57500718958333,"Dr Rajgopal Road, Infantry Towers, Naidu Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c947ffff,13.043676308333334,77.58431269166667,"Outer Ring Road, Abdul Jabbar Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c953ffff,13.043012115299675,77.59048639680569,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c957ffff,13.042502399999998,77.58629256666667,"Outer Ring Road, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c95bffff,13.04624401,77.59134085000001,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c96bffff,13.047786038888889,77.57866729999999,"8th Cross Road, Sapthagiri Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c96fffff,13.047510834213421,77.57602286149616,"Bhadrappa Flyover, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c973ffff,13.042610880000002,77.5817559,"Bhoopasandra Main Road, Abdul Jabbar Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c97bffff,13.04688592857143,77.58067284285714,"Outer Ring Road, Brigade Senate 2, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c983ffff,13.03024477,77.58703751499999,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c98bffff,13.034836374711528,77.58882809945916,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c993ffff,13.02821105,77.58921799999999,"13th Main Road, Papanna Block, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c997ffff,13.0276234079602,77.58601708507462,"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c99bffff,13.0321507,77.5900597,"3rd Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9a3ffff,13.03098549,77.57748878999999,"Dr Rajgopal Road, GMR Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c9a7ffff,13.0305817,77.5753133,"1st Main Road, Kaka Muniswamappa Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c9afffff,13.03314523125,77.57602539999999,"Dr Rajgopal Road, Hoysala Apartment, Naidu Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c9b3ffff,13.029026389130435,77.58095434130435,"60 Feet Road, D Type Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9b7ffff,13.027248549356223,77.57811375879828,"80 Feet Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c9bbffff,13.030842575000001,77.58100715,"60 Feet Road, KEB Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
8961892c9c3ffff,13.0377699,77.59048390000001,"1st Cross Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9c7ffff,13.036345961783402,77.58929485541667,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9cbffff,13.0414432,77.5910226,"1st Main Road, Shiv Shankar Block, Byanna Layout, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9cfffff,13.040119645398772,77.5896568006135,"Hebbal Flyover, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892c9d7ffff,13.035423428050173,77.58910265843787,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
8961892ca0fffff,13.071628855555556,77.60695652222222,"KV Jairam Road, Metropolitan Cooperative Housing Society, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)"
8961892ca2bffff,13.0698141,77.6015197,"1st Main Road, Sobha Windfall, Amrutahalli, Bengaluru, Karnataka. Pin-560092 (India)"
